23230592732338962-POWDER,1821
6112112889097039-SOCIAL,2191
9274117940675841-CASTLE 2,370
8418274178502434-STUMBLE,2314
9302816029658492-CELEBRATE,388
7864865723410992-PEEL 2,1709
9070232697361575-ENVELOPE 4,787
5820615852860811-TRIM 2,2497
1191443341257985-OIL 3,1622
8170181478853256-CURL 2,568
050985820331811205-WINDMILL 2,2669
029439934065267792-SAW 2,2016
1514767621477784-SUMMON,2323
38826078468983827-BANANA 2,137
9080252870158378-FLASHLIGHT 4,900
5668212843950629-CHERRY 2,420
6779027726923748-ELEVATOR 3,767
020287494735732103-STACK 2,2246
2703085651815831-ENVELOPE 5,788
8372348887580752-BURY 2,310
1188390231768166-FUZZY,974
2404786212034853-SOMERSAULT 2,2200
6684708680758631-ARREST 3,83
5821797226980348-BOIL 2,238
4775547066226551-FLOAT 2,906
32135942614132285-KNITTING 3,1316
9374165717499015-SMILE 2,2168
2889926258458644-STACK 3,2247
4602211978763855-SCREWDRIVER 2,2037
684691635467837-STETHOSCOPE 2,2273
22996287897326195-CARROT 3,365
5145465009898265-CRACKER 2,542
5759450526311192-MOUNTAIN 2,1530
8204384484717335-VAMPIRE,2559
15260187829382876-POP 4,1806
8543329853478794-CROSS,555
45626252371805487-RAZOR 2,1892
3250777826192579-CHERRY,421
6029478459090252-MEA CULPA,1458
9784168736353622-JACKET,1264
5526894835476039-SOMERSAULT 3,2201
6654285483729339-RABBIT,1880
1371267059829948-MIX 3,1506
8943619458149905-ROLLERBLADING,1970
5147910297073359-UNDER,2536
0668367960895373-BIB,198
10154165727018061-SIGN,2121
8306165793647915-HABIT,1070
7622404891773191-CATAPULT,377
6725161643572348-EMPHASIS,773
8476055991024463-RICH,1947
7973963478871744-SWORD,2361
155124388723078-HAMSTER,1088
9288915846355692-COOL 1,519
8734720785972614-ANY,66
008109449874369012-ACCORDION,15
07552777565515956-OPEN BOOK,1639
06974295871008995-HANDSOME 3,1096
3958168573681877-DANGER,581
10277950770622502-SPEND LOTS_OF_MONEY,2226
5207423718840762-UNIQUE,2542
6739242424117287-BEG,183
7844854882098284-BOMB,242
9026329674927109-CHIN 2,431
20431210994167914-SWING 2,2359
6082605957496696-SOFT,2197
18176844654801472-CAR ACCIDENT,359
5390949102703964-FIRETRUCK,889
366815089442351-CLAUSE,450
26477726851585603-WHITE,2656
05722666113854702-PUT,1869
269121822151396-SUPPORT 2,2333
25723286489622543-CLUELESS,472
34178569625029054-TWINS,2521
043298925348067785-WASH FACE_1,2609
021434880080776653-PLAIN,1776
5488439881950877-HEART TOUCH,1129
3808012716406797-FREE,947
7873074450698201-CANCER,347
2406992862524875-SLED 1,2149
9633779761456185-CAMEL,337
16308525102961124-TO A_GOAL,2458
14788583574606862-KNOCK,1319
9129188514113735-BOW 3,260
43820013495533905-BRAILLE,275
420302422951111-RUN OUT_OF,1988
8891187186148259-FENCING,862
8396792445010233-DESSERT,623
891833291731311-MUSCLE,1540
6076093937901681-SLIDE,2156
139367457052054-HIGH HEELS,1144
8937238959658449-ECLIPSE,749
8721424215696021-BUTTONS,321
6083769831208186-GUM,1065
2584832310388545-RACE,1882
29384153722012263-LICK 2,1367
09952222755304074-OPERATE MACHINE,1641
8302961437249996-LIPS,1385
5751840424769497-RUIN,1982
15364345627309306-UNICORN,2541
7208839994981779-BACKYARD,124
968304292129214-KISS ON_CHEEK,1304
109109511210981-BUFFALO,300
17409515152305355-SHOULD,2105
7912494433074615-PIN ON,1762
8197782641612419-CURIOUS,567
25292429865145105-NAIL,1548
054155987718108145-MELON,1474
7349933042423153-FIX,895
7538929533927052-ARGUE,75
42045018312776294-SEVEN,2064
7981252514201125-DINING ROOM,639
0032058287471954383-VAGINA,2554
039666935094600175-HOLD,1157
4436270237455844-REFRIGERATOR,1910
8810580862090776-TAPE,2381
14428226346310957-MICROPHONE,1485
574376403446196-NEXT TO,1576
08699415681798173-ARCHEOLOGY,73
8578715703219812-OCEAN,1613
43781442740633314-RIDE 1,1949
7439666867089261-PERMISSION,1729
3185084277378256-SKUNK,2147
43869442235221157-CONVINCE,514
915211605425071-HALF,1081
013842722392215512-SOUR,2213
33671650567591627-SNAIL,2172
5281509088582099-WEEKEND,2628
9235751656170195-VISUALIZE,2579
17448536442917462-SCORE,2032
6594927781157811-NEWS TO_ME,1572
9912163794761426-FENCE,860
21429773307753086-IMMATURE,1214
3219280986923656-BACK UP,123
3427839662468972-THINK EXPAND,2425
07807114702206097-CELERY,389
32858481081148905-DOCUMENT,667
7557424179190813-DREADLOCKS,702
9674010988517059-PROGRAM,1848
40896343972924587-VERY,2565
29188034659782613-SAXOPHONE,2017
7387159640355172-BUSTED,316
5210017765591579-HANDS OFF,1092
0847096157944951-TIME PROGRESS,2451
6471583750486607-RESIST,1932
9672292713088009-NEEDLE,1562
9277066612864378-SOUND,2211
6047522515240802-SIREN,2133
021761564931452648-DUTY,728
006814020696655154-MEMORIZE,1477
883248079977278-PROTEST,1856
7448444771625471-BOIL,239
351431016467997-SPILL 1,2229
7176274483479836-SELF,2051
9835041153146176-DEVELOP 2,626
2932181861113061-SHARPEN 1,2079
2916905582128242-TOP,2470
456756387182754-TOW 1,2480
10872888278227588-AREA,74
5084840943804627-PHILOSOPHY,1738
6627355694303154-SHARP 1,2077
3261873558192543-HOLY,1163
14781694457843053-WHILE,2651
3594407019334176-FINGERS CROSSED,880
606838835560644-QUARTER,1876
7698514903406568-STUDY,2313
5469645376741508-HONGKONG,1169
6883993771212749-COACH,473
683931665784947-DIZZY,664
32673170897824977-ENVIRONMENT,791
40656752387821116-CONVINCE 2,515
5586199289557674-CANNON,352
13359825236773437-PAIR,1673
3320417661654529-BLINK,223
2650414862537076-NAVY,1554
3468054577090942-REACT,1894
8289778538842656-PHOTOGRAPHY,1740
7532304562324212-UNAWARE,2533
6303867378857537-SAVE MONEY,2014
46823681506034687-HEAD BACK,1117
7294998506467301-CATCH 2,378
16542146662841306-W.H.A.T,2588
3135972358064376-CALM,335
923514769083221-ICE,1205
27180519126803837-DOWN,692
28183750133833807-OPINION 1,1642
27474639667056655-BASKET 1,155
9839129513622493-KICK,1295
9095120863693078-LINGUISTICS,1382
05403852640811313-STEAM,2270
5351181833065606-CRASH,544
34761298940648633-ALL TOGETHER,50
0268590993282658-BURN 1,308
6248389749932126-SPECIALIST,2223
24246026995978576-LOAD,1392
7806748477640963-SINGLE OUT,2131
13344366056275914-TICKLE,2443
25314180369847294-WASH FACE_2,2610
5388698486376804-VIDEOGAME,2571
2829956666124529-STACK,2248
5097988079895936-BASKETBALL 3,157
8798074047707214-MODEL 2,1509
5606647380400183-SAME TIME,2002
021416320751151297-NOT A_THING,1596
11365515582063224-OFTEN,1620
5692565691777127-HOSPITAL 2,1181
11609820861260678-GREAT,1045
02579118268640679-NOTHING AT_ALL,1600
07226434579210284-CALIFORNIA,330
32286594713256034-ADMIRE,24
8281002546918574-CARRY,367
09511271839008861-TWO WEEKS,2527
41330226087547794-NEXT YEAR,1577
756000062080056-GOTCHA,1028
000928176035387196-ONCE,1629
23898048451688947-FLIP,902
09466525760949773-AGAINST,34
05768079575054763-WITHOUT,2682
00893194049689816-DEAL CARDS,591
04768752703723744-ROLE,1968
8634211039097659-GRIND,1053
4123991317307676-FILE 2,870
33399725152990056-US,2550
2762749130446862-SEE SEE,2049
34628833251266156-BASKETBALL 2,158
8231419451188029-ARIZONA,76
5230194930710539-MINE,1496
9183238644330456-MAINSTREAM,1440
7450908595041557-SAIL 2,1994
9301724690423101-HAWAII,1113
8856256847334267-PLUG 2,1791
32639826479632816-COMMITTEE,489
1254347629072874-SHOULDER 3,2107
6822961421544174-BLUR,233
4680561116676365-DROWN 2,717
36785071709852524-CRY 2,562
9847240313354129-SHARPEN 3,2080
10981098169558656-BRIDGE 2,290
0015275872747435582-CRUMPLE,560
06905424072786426-BURY 1,311
6520579426939495-TIE 2,2445
7528194667752768-HOODIE 1,1173
9731561169126568-HIPPO 2,1149
9068800913160153-TURKEY 2,2515
8035726544061721-CITY 2,446
8543446926119138-PICNIC,1745
7340652805575671-KANGAROO 3,1288
986033277728583-MOP 2,1520
45192564030464166-KNIGHT 2,1314
5069649334016955-THROW 2,2438
952360860182718-SPREAD 3,2238
4944559592036557-TOW 2,2481
2946682634765443-BURY 3,312
734306874761804-AWARD,110
7470077059317759-STRETCH 1,2303
03226600581373362-HOLD 2,1158
9969630991010638-BANANA 3,138
8735077168310503-IDENTITY,1208
9931994305868341-DOLPHIN 3,677
8439064816909567-SUNRISE,2328
8116840008163544-GLOVES 2,1007
18252662803841702-ARM 3,79
8700810426363443-COMB 2,482
837851897884027-GROUP,1054
7232054684355449-BITE ON_ARM,211
9235383514367821-CASTLE 3,371
7073045568808487-HAT 2,1107
5912732759009802-SHAVE 5,2085
11614438356276957-KNIGHT 3,1315
7119775403860265-POPULAR,1812
28930730496552215-DEPARTMENT,617
6448517310968949-FORK 2,931
293723312406847-NUT 2,1610
1477917491432459-WRESTLE,2700
2705900673298267-WEAK,2621
6796163285528534-FOUL,937
8026017212305134-ONE MORE_2,1632
5676025673679017-TWIRL,2523
9163616296413108-QM,1873
523458630093683-POINT INDEX,1796
9201804206264252-SLIP,2160
28418537416580425-CALL 2,332
538011233011036-MEDICINE,1467
01211975217328587-MIX 2,1507
9981647509356435-GO,1011
7276638120243797-SHOOT 2,2096
2860158363113603-FORK 3,932
6821952562062066-TINY,2453
18490911103594-FENCE 2,861
8633963006612502-ALL,44
4600044996315227-COINS,478
1744887349764379-ALL OVER,48
17608399252804885-WHISTLE 3,2655
7176043715108875-MILK 2,1492
4324642944527677-TRIANGLE,2496
5704716266430077-CAT 3,376
6553116273541715-GET IN_BED,988
3679140181969016-POLICEMAN 2,1799
7695650259515148-CAKE,326
7417189697309261-RABBIT 2,1881
32926641145313273-PENNY,1719
9031435070870526-COPY,523
7156906115456758-8 HOUR,2
17606642793905225-COMB,483
5339177572348035-DUCK,725
7995460004354844-MOUTH,1532
6593247194974938-PEG,1712
09876439206400178-MEAT,1463
18438873080895357-VLOG,2581
2449494840418731-REST ALL_DAY,1936
1566893174177475-BLINDS 2,222
9570432019875603-METAL,1481
8288154986773091-CHEER,414
38422288311008357-GRAMMAR,1036
7218341081585298-RIGHT 3,1952
505626987382314-DOWNLOAD,694
5427835425027787-TEACH,2384
7093332877211556-FINE 2,878
5304747555834761-VOICE,2583
8190663704033752-HOW,1188
36770662665621945-SWEATER 2,2349
7128220903506024-WALK-TIGHTROPE-CL,2593
997849708540135-BABY 2,116
6210213482834626-MYSELF,1547
9325220184509888-SLIDE 2,2157
2169918095676906-OFFEND,1616
47270629762700245-SHOCKED,2093
8487133970480218-DECORATE 1,596
9011383257321102-LONG LINE,1405
9073642137074314-ENOUGH,784
7427124907420595-UNCLE,2535
27784939719650836-RHINO 3,1944
2689944030223501-SKI,2142
5674672685292046-HELICOPTER,1133
23761637775592637-DECIDE 2,594
6333428121614189-PEG 3,1713
16139233909139827-ERUPT 2,800
6403755021602886-VOMIT,2586
22265642210138137-TOMATO,2464
5096854229737131-SINCE,2128
1107630032245126-MICROSCOPE 3,1487
9257789020616767-BACK,119
5859214506587789-PRETEND,1833
46577783819184804-WASH 3,2607
7454534928479313-FOREVER,927
989106010692617-SELECT,2050
3773028566748635-WEIGH,2629
2692865854684223-COOPERATE,522
3828391878319799-SUSHI,2340
22843928801980362-OFF,1615
7306550015431037-STORY 1,2287
5639516501737496-GHOST,993
22760199152360472-ELEVEN,768
5013430168240931-SLIPPER,2161
16000617416627194-BRA 3,271
7078625244787815-TEACH 2,2385
9733486339180906-DEFLATE,603
47193965589189935-CLOSE EYES,463
1550312881060012-CLOUD 3,470
9683820802376624-CRAWL 2,547
04699317431763128-BULL,303
8584795698719989-TENT,2402
4994666119542157-PEEL 3,1710
8972042436603349-DIG,636
8013282951962462-PASSPORT,1692
9762080670476452-DIVIDE,662
9194699932834192-SHOVEL 2,2112
9019308973999416-VASE,2562
9815221979959099-APART,68
9523328876137136-HANG,1097
10240354149554887-WADE 2,2589
18481738758924937-KNIFE 2,1311
2639804474887051-CRY 4,563
6273019443555505-PINEAPPLE 4,1757
6963655587054134-CHEW 4,426
29773119567231654-WALRUS,2598
33650511578314646-BUBBLES,296
2186444099149909-CATCH 3,379
7913529652001761-BISON,207
6678250464336102-CANNOT,353
00968363951887996-BLACKBIRD,214
6105998355894748-PIZZA CUTTER,1773
26718272677630317-NINE,1582
3009706705466828-SALT SHAKER,1998
04069730080276934-PHYSICS,1741
38956273867121793-ROCKING CHAIR 2,1967
882597117032216-ZOO,2727
16167353017124952-GUIDE,1059
5745248744292433-WORD,2688
16331296462756684-EASTER,744
6593433022498649-LIPREAD,1384
8858386086984715-HOLD ACCOUNTABLE,1159
9501536014257792-SHAPE,2073
6460549022213391-REGISTER,1912
10700116938922877-GATE,981
6199478482660625-PROPELLER 1,1853
5993548067303647-NEXT,1574
42111315893073176-BREAKFAST 2,284
8372972407104144-BOLT,241
16912580920764397-DEAF 2,589
5362481522851958-DRAGON,699
26406501202768595-MAGNET,1431
8086639764142398-MUST,1544
06623566625568089-SPORTS,2235
528067153833655-JEALOUS,1271
03261539183992923-SNEEZE,2178
12236194105719478-MEETING,1472
09078698520763151-AWAY,111
8625694038259415-KILL,1297
677800705475863-NOT YET,1605
7257805929367986-HOW 2,1189
38608321710792426-DRIP,711
03821836453151617-ANTLERS,65
4921132611750467-MONSTER,1515
1658058230539896-HERE,1141
19035684085677862-FORGETFUL,930
3821027760511011-SEEM,2048
5236921590375474-CHRISTMAS,437
20685819276671857-BETTER,196
2933336328262661-QUIT,1879
3523953113087752-BANK,143
9527304594716746-INSPIRING,1234
5386564143809902-GET THROUGH,991
7410564482917914-CRACK,540
6671345841395138-CREAM,549
6732603224885105-NIGHT 2,1581
17525947256945384-BLOW MIND,231
826816062024069-CANCEL,344
951120358294322-PUSH,1868
7860532598106413-SWEATER,2350
5944117496827583-GRADE,1033
8542410660221835-RULE,1983
5546070478739027-BRING,292
7697999153061073-MIME,1493
8148996794235339-SANTA,2008
3334164276074061-FIANCE,864
7173581541482956-STRING,2305
10974995092145678-SIT,2135
13099227098135868-MARIONETTE,1449
17470509504293408-GO TO_JAIL,1030
03548894985002016-ESCAPE,803
6410555216794429-EAST,743
8606142088504016-BUS,314
18404435291073273-PITCHER,1769
7964342938863791-TIRED OF,2455
6765459760600832-CHOPSTICKS,436
4524852566423496-AWAKE,109
3821660645992353-CLAP,447
8997302805845817-BAT 2,161
29185034415506106-CAR BATTERY,360
22869752585996928-SPOT SOMETHING,2236
11360965555193081-GET INFORMATION_OUT_OF,989
06683357429716663-EARLY,735
5158751085904376-BELIEVE 2,187
5144117663417704-SLED 2,2150
9970887644682356-CLOSET 2,465
15189700160154396-PORCUPINE,1813
6236578222950462-EFFECT,753
9012410432765985-NOT UNDERSTAND,1603
13717057044445125-LOVE,1419
22067124729340426-FIT,894
11993869618596742-INNOCENT,1231
306561078080563-DAUGHTER,586
9586371828563653-SAFE,1992
7635006141727174-SOMETIMES,2204
7871777734266121-SUIT,2320
5889228715355876-BLESS,219
10265432331364899-WINDY,2673
30123812533804895-FINGER,879
08367274869537544-CATCH,380
8246994826389866-FUN,969
07064381093557759-MISS,1502
7163949330032384-GATE CLOSE,982
8354327609265326-HALLOWEEN,1084
8487787713550303-THRILLED,2436
17962913643078848-STILL,2277
4417370351491252-SHUT OUT,2116
09174889470814085-DINNER,640
3754005253411534-RESTLESS,1938
777362520166827-SAVE,2013
8498928991296291-RAISIN,1887
63296136439703-MUMMY,1538
1403584702499472-JOURNEY,1279
3451164276197791-DISPATCH,656
301145248023176-DEDICATE 2,598
9557105767952461-PLATFORM,1781
9758520719152322-TO,2457
3849697534193952-CALCULATOR,327
3814614431515677-CROWN,559
27827419291378597-SYSTEM,2363
571807735903624-INSTEAD,1236
7791558174544222-SHOOTING,2097
4073183172396342-LAST WEEK,1330
8116707399855108-EDIT 2,752
6395593091061407-RETRIEVE,1941
25878567914496786-MAD,1427
41046828134234326-HAIRDRESSER,1077
5477333619356537-COMMUTE,492
5703588268949746-I LOVE_YOU,1211
3011375985629754-BEND,191
08496181146183446-AVERAGE,107
6909361176122735-IMPRESS,1219
031143052801044346-VOLUNTEER,2585
5482385635889089-OIL,1623
821726707140428-STAY,2266
8132135228116055-VANISH,2561
32451631128498537-RIVER 2,1956
6337074651086203-LUCK,1421
5610695339620546-HUNDRED,1195
1306165688004013-NO BIG_DEAL,1584
9592682704538538-NECK,1556
9392928147408697-CLOSE DOOR,462
766244205790485-ALL OVER_BODY,49
053394218351220823-AXE,113
48989920881428106-HEAP,1122
1552070292325871-DONT CARE,680
14546910294390414-ACQUIRE,17
5055579114949735-CULTURE,565
03569864677730705-SHAME ON_YOU,2071
09824060982821914-NAKED,1550
7345931701306083-BURP,309
9323769493231067-TOPIC,2471
6908193793791286-STORY 2,2288
9004436841769363-MANAGE,1445
3296150478390161-PROFOUNDLY DEAF,1847
7029486006788124-WHY NOT,2661
825356537839588-READY,1896
5745796064940434-CASUAL,373
29696185628675864-AT,95
5885384186308498-BABYSITTER,117
9571841569370323-WIND,2667
15769456565061568-LAW,1334
20343834128601967-SCRATCH,2034
2713487343020684-PRIORITY,1841
7534407392619942-KITTEN,1308
8154021608108246-INTERVENE,1248
058763031762694595-TAKE NOTES,2370
953720116162367-HOE,1156
3059108880100505-YOYO,2722
44526309828521193-COMPLAIN,494
3889654882262288-WELCOME,2633
025781689215798043-TRUCK 2,2505
7678052711397894-TWINS 2,2522
5249820299347738-PERIOD,1728
8535702816168496-TAKE OFF 2,2372
04166050833424784-GO THROUGH,1029
4061173050751272-SEAL,2044
24094648022833676-SITUATION,2136
8299482752850955-INSTAGRAM,1235
42027494663058795-ORGANIZATION,1653
6807527637657214-MAGNIFY 1,1434
9447829372324958-VEST,2567
32491700929910694-OPINION 2,1643
14391576158450525-WALK 2,2595
8051873047210283-PERSUADE,1733
13776057311243228-CONFIDENTIAL,504
691170677227156-DONKEY,679
6781784943601574-RETIRE,1940
11997309396485312-SKILL,2144
5277077160393848-LEFT,1350
43623979686812286-SCREWDRIVER 3,2038
023023923675749236-SCULPT,2042
2729541148818393-FANTASY,843
2031708074606935-CLASH,448
31792530934708463-ENERGY,778
15044028827583134-ANALYZE,58
27799966731190096-POP 2,1808
4998381576502775-VALLEY,2557
939309495508571-SQUARE IDIOT,2242
9546916100759397-FOND,919
6288135182210963-VISITOR,2578
3459043377337001-SPILL 2,2230
6107301085286141-SOFA,2196
9905499086281422-HEAR 2,1124
6878178194964073-SKATEBOARDING 2,2140
9947778406154355-GOING THROUGH_A_HARD_TIME,1018
5667994077307272-POUR 2,1819
415154031038258-YAWN 4,2709
7252860310199465-DINNER 2,641
12871280366620708-CANCER 2,348
04391536022148346-HUMMINGBIRD,1193
036988240563735175-WHITE PERSON,2657
48707473012925817-STAY AWAKE_24HRS,2267
12926170102511736-BAG 2,129
6761013102194389-NONSENSE,1587
2595096110461268-NETWORK,1567
17194248966773396-DECORATE 2,597
0809837582284374-BITE,209
7185214044943393-QUALITY,1875
5339989383405488-SERVE 2,2062
4868360527829465-SHOUT,2109
910922472352296-OPEN,1638
4209298924849316-SWEETHEART,2355
6559844344022314-TEAR RIP_2,2390
2516247519625807-ALIGN,42
44052801999143476-SPACESHIP,2217
8361010262383877-MAGNET 2,1432
5095585530187143-PEG 2,1714
9500956805712542-TEENAGER,2393
2935671976842831-PUMPKIN,1864
462567022621299-ATTITUDE,99
15334061825900136-LAMP 2,1325
6617968748471148-STACK 4,2249
0914695926634368-STRAWBERRY 3,2296
611902563611693-ADDICT,22
8601404403967845-MODEL 1,1510
09283265927384354-FOURTH,939
7541335049240165-STING,2279
6940834656363972-KANGAROO 2,1289
733409647257173-FROWN 2,963
6594035424347229-PISSED OFF,1768
4568252968394779-POOP,1804
030843780373038587-WRISTWATCH 3,2703
20564243949173422-GUN 3,1067
08478560862167717-RECENT,1901
15398169737491862-FEEDBACK,858
6974116269624848-LOSE GAME,1415
29048224700988334-LOST,1416
8035791359079079-1 DOLLAR,0
8228995018378435-PINEAPPLE 5,1758
806801486023969-PUNISH,1866
9435850975494446-MIND TURNED,1495
15432667033350578-ERASE 3,795
34631984923633063-GLASS 2,1001
6223469149668903-LOAD 2,1393
8496544213034725-HARD OF_HEARING,1103
5391996175501912-TRIP 1,2499
6629379592425404-REGULAR,1913
7401311396654036-WASH MACHINE,2612
5000027682389603-FEED 2,856
6083903585030084-WINDMILL 3,2670
3993505546378342-EITHER,759
2685644791564563-BRAINSTORM,276
11523423595434279-LOCK 3,1399
21170220025724173-SOMERSAULT,2202
4718272651803548-SHOUT 2,2110
25005004476789416-INEPT,1226
6017431613745241-WHOLE,2659
611415656496791-SUPERIOR,2330
9428500638614501-SAME SAME,2001
37468720526325305-JUMP,1285
3135060190239185-FOOL,920
5268117582368861-FLASHLIGHT 1,901
6690843548155359-POP 3,1809
4741953661690417-FAST,848
8954637787648481-BED 2,177
03470549052992-JEWISH,1275
09271391281533026-PEACH 2,1701
20878932568676367-CLIMB LADDER,457
7001446707579666-SNAP,2174
7404065690336652-ISOLATED,1260
9839627635017998-PEAS 2,1706
20242284203217276-BEAVER,173
5518630413528398-MAILMAN,1439
34408988964748843-BET,195
33393077946756855-DISTRACTED,660
6989692203148172-FREEZE,950
38976954206684145-WILL,2664
7892370414925194-BEST,194
4334030864202061-BAT 1,160
817103603794161-MURDER,1539
3221250728567113-LIKE,1379
5421164488339045-OVER,1659
6297619874066833-PENIS,1718
7134828871290575-DYE,729
06844490716670593-DRY,722
9858031568324017-DICTIONARY,632
9131990981504374-TAN,2379
18248487730908303-THINK CONNECT,2424
9975042171428656-THEY,2416
22352640371082555-THUNDER,2440
08618029318483078-RED FACED,1907
014069497775006434-FAN,842
36925240870478215-Q TIP,1874
9271089123185037-SCAR MEMORY,2025
6560326417644222-LIMITED,1380
27000489543044237-SHAKE 2,2068
6997818103303115-SIGNING FLUENTLY,2123
8297854206354467-STARE,2262
9497091341913353-THOUGHT DISAPPEAR,2434
8713665175385268-RECORD,1904
3999901696985566-EVERYTHING,810
16604517021539156-NOT USED_TO,1604
8553444010937519-SO,2186
8237424336204422-STADIUM,2250
5123209080294515-THINK PENETRATE,2428
508368500682238-MAID,1436
5533146930240067-BACKPACK 2,122
42898460886762635-CHOKE,434
08661646835428694-GREEN BEANS,1048
9158686021633164-TOGETHER,2462
1998018616817756-VAIN,2555
62074934569722-COMPASS,493
20973546807533827-GARLIC,979
6163226893809886-NERVE,1565
023415744741265954-BOW 2,258
4338237681576176-FRAME,942
684837963350819-INSPIRE,1233
7147806467493016-FOLLOW 1,916
9505912473444726-CLAW,451
8507571508633947-RULER,1984
14290735042866598-HAHA,1072
8858401666833502-GOATEE,1015
6382762755518896-IF,1209
6664859387546467-SPREAD 1,2237
3127730217747806-STRAW,2294
8018157325300117-STRONG,2307
5530335876988515-PUT ASIDE,1870
27523173187993155-WISE,2677
5669488858364577-TEMPORARY,2397
13137434883346333-GOODY GOODY,1023
6362050427355586-EVIDENCE,812
6624188133397686-VERY INTERESTED,2566
9346322427426492-EDIT,751
44359623285304584-DISCONNECT,652
2839368056072191-INVISIBLE,1253
19534356656082785-NOOSE,1590
5022378581839955-THESE,2415
4104518538315429-CHEW 1,423
07323552328597027-POSTPONE,1817
6894395096927712-TRUCK 1,2504
42830534617020977-JUICE 1,1284
016542732632021773-PRINCIPAL,1839
4711764990745202-JOIN,1277
7449289174120322-SMOKE,2169
738833227318421-REFUSE,1911
5302757035409251-STRUCTURE,2308
9604527458122922-SNOWMAN,2184
5563678143851607-VOCABULARY,2582
4542740017349327-FILL OUT,871
11576077121391282-GO BACK_AND_FORTH,1016
4916310526301444-TENDENCY,2399
31518651860650837-SPECIAL 2,2222
3151281251989171-BAND AID,141
899036106210052-WEIRD,2631
06440935583140983-PUBLIC,1861
6394165914295993-PERSPECTIVE,1732
6288924109210587-DONT NEED,685
501294709395629-CHEERLEADER,415
5327787891639453-REALLY INTO,1898
37101452545488844-STIMULATE,2278
4083259894861271-SCOUT,2033
6620283382212697-TALK 2,2375
3943474656032968-BOTHER,253
781624781724501-LESBIAN,1354
5499974198463864-SOW,2215
7925623608833963-SWEAT,2347
2907744695934522-GET OFF,990
48673323043004757-CAUGHT,385
08747975123169915-SURGERY,2338
039881789687349345-BLANK,216
6044924320446308-BRICK,287
6840207138976271-KINDERGARTEN,1298
5471027161887678-PHILADELPHIA,1737
641580095153919-FROM THEN_ON,961
44052622476064784-INFECTION,1227
8357476759625222-COME HERE,485
8535022415191023-POSSUM,1816
9931873251583614-TWO OF_US,2526
8343147123466559-SENIOR CITIZEN,2055
6449489085719224-KEEP,1291
6791235116250718-NEGATIVE,1563
1876926496836162-SHOOT,2095
8743738365840921-CRANKY,543
4573899159503012-AFTERNOON,32
8665713238099066-TOY 2,2484
35610852764804446-ERUPT 1,799
2116774899188949-PASS,1690
7940069905900842-VALIDATE,2556
9621053641688619-STRANGLE,2293
542624087225114-SOON 3,2207
214862897368306-CONFUSED,506
12937698156649824-HOWL,1190
7744888594683579-DRAG,697
519514560563135-REMEMBER 2,1920
22104690801472215-WORKSHOP,2691
890333850801057-BOUNCE,256
3762121384305719-PARALLEL,1684
8582756822244026-ROOMMATE,1975
7908135624456967-STRUGGLE,2309
7808584184997482-MEXICAN 2,1484
30716330387764956-BOSTON,251
3541775493787862-DILEMMA,638
6437658211627684-HANDSOME 4,1095
26930382268770203-FRIENDS NO_MORE_1,956
35103907302897075-SUPERVISE,2331
30054989520486997-PRODUCE SIGN,1846
671453219205117-SLICE,2153
6176516814707071-MARCH,1448
6695632812883212-ATHLETE,96
03322798627954815-DESIGN,622
9605403754890867-PUNCH FACE,1865
9422272680339299-SANDWICH 4,2005
10054330569528602-MEDITATE 3,1469
6569910334694773-ITCH,1263
5637754086616436-FISHING 2,893
7703747015360172-RESPECT,1933
3987461356208255-POLISH,1801
5433397304663103-DIP 2,645
02978509220201797-BOARD,235
8529656404821151-SNAP STICK,2175
5749565703888491-AGAIN,33
011256070851672906-TASTE,2382
5850051006994699-SEVERAL,2065
3837869102774514-CHERISH,419
7558669315015107-ARM 2,78
9703403931402923-HIT 2,1153
2520605504352351-LOCKER,1400
6052331420329449-POSITIVE,1814
7612488717484049-FORMER,936
0240005798956473-BOW 4,259
7819138441051223-OVERTAKE,1662
5944092204083662-STETHOSCOPE 4,2274
9592972476186636-CONFLICT,505
5375257604030863-CAT 2,375
5590970103484183-WRAP UP_2,2699
0005633440838661574-REMIND,1922
44624461202208-JACKET 3,1265
8228257972816126-HALF HOUR,1082
7769922520963561-GREET 2,1050
7064861602475268-LONG TIME,1406
5351142399592257-DROWN 3,714
1879932336360728-FACULTY,831
5975856804246988-TABLET,2365
1819238827041123-FOLLOW 4,917
3754161703360681-TRIPLE,2501
5920754673234085-SWEET,2354
6949817120092132-MAKE BELIEVE,1443
8576266585583951-ROAR,1958
3695093873388735-SUNBATHE 2,2325
7889625088041594-INCREDIBLE,1223
38986896026272966-FIREMAN 2,888
2555338055137484-REPLACE,1925
950463627933122-SLICE 4,2154
2394890812112631-KICK 2,1294
2263249913316534-SELL,2052
3103125256669905-RESENT,1930
048312633751738776-BOOTS 2,245
44418060582531127-FOCUS,912
12975537483137067-EXPERT,822
7524668455888326-GRAPES 2,1041
12392796854435084-RHINO 2,1943
05008716822816539-MAGNET 3,1430
23960239612903123-DROWN 5,715
26189808576200035-BLEED,218
23345160137870424-POOR,1805
4546358482997639-DEVELOP,625
7786871180778341-KISS 3,1301
7829273063858306-CONDUCT 1,500
65158021663637-IPHONE,1255
8167447598130491-GRANDMOTHER,1038
06632109824733856-FILE 3,868
5987629263235537-STETHOSCOPE 3,2275
9463097335103605-BRA 2,270
